"ident","start","end","label"
"Luke - Various Opportunistic Recordings/2025-08-12/1_16/250812_1238",52194.24,52195.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_18/250422_1610",34584,34584.96,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_18/250422_1610",35740.8,35741.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_18/250422_1610",36065.28,36066.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_44/250424_1827",20642.88,20643.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21287.04,21288,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21664.32,21665.28,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",24334.08,24335.04,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",35948.16,35949.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",37057.92,37058.88,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",22477.44,22478.4,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34917.12,34918.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",20107.2,20108.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",25561.92,25562.88,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_32/250723_0815",154862.4,154863.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250422_1610",35693.76,35694.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_18/250422_1610",34633.92,34634.88,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21866.88,21867.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22659.84,22660.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",36160.32,36161.28,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",41276.16,41277.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34992,34992.96,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35897.28,35898.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250425_1926",114321.6,114322.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",22691.52,22692.48,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",20065.92,20066.88,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",21730.56,21731.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842",25684.8,25685.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-03/1_37/250705_1817",22524.48,22525.44,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_48/250724_1740",25661.76,25662.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-29/1_73/250729_1306",140931.84,140932.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-08-21/1_62/250821_1338",121104,121104.96,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21921.6,21922.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",23281.92,23282.88,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",28431.36,28432.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",34577.28,34578.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",21616.32,21617.28,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35739.84,35740.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",20084.16,20085.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",21928.32,21929.28,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",23586.24,23587.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",20360.64,20361.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_48/250726_1055",54212.16,54213.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/5/250724_1743",21064.32,21065.28,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-29/1_73/250729_1306",140757.12,140758.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250422_1610",35615.04,35616,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_44/250424_1827",25148.16,25149.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",33124.8,33125.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",35754.24,35755.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",19356.48,19357.44,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",22094.4,22095.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34824.96,34825.92,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35981.76,35982.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250425_1926",115510.08,115511.04,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",21530.88,21531.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",22599.36,22600.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_108/250424_1841",19245.12,19246.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842",19351.68,19352.64,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842",22843.2,22844.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842",27692.16,27693.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-15/1_1/250715_1641",126704.64,126705.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/20/250731_1524",28026.24,28027.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/5/250724_1743",23716.8,23717.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-08-21/1_62/250821_1338",121110.72,121111.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_18/250422_1610",34583.04,34584,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21290.88,21291.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21581.76,21582.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",35712,35712.96,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",21318.72,21319.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35080.32,35081.28,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35678.4,35679.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36123.84,36124.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",20092.8,20093.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-07/1_73/250707_1152",128490.24,128491.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21148.8,21149.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21209.28,21210.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",35715.84,35716.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35997.12,35998.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36012.48,36013.44,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",21930.24,21931.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",22738.56,22739.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",24760.32,24761.28,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",28570.56,28571.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",19880.64,19881.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",22578.24,22579.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",22842.24,22843.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",23699.52,23700.48,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_108/250424_1841",19728.96,19729.92,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_71/250423_1446",35652.48,35653.44,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-03/1_52/250703_1528",29118.72,29119.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-15/1_1/250717_1824",17126.4,17127.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_32/250723_0815",148894.08,148895.04,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_32/250723_0815",153122.88,153123.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-08-08/52/250808_1237",57556.8,57557.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_44/250424_1827",28789.44,28790.4,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",28166.4,28167.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",35792.64,35793.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",20226.24,20227.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",23039.04,23040,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",29962.56,29963.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35003.52,35004.48,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35590.08,35591.04,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",24431.04,24432,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",21652.8,21653.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_108/250424_1841",19648.32,19649.28,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-09/1_19/250711_1145",146624.64,146625.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_18/250422_1610",30597.12,30598.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_44/250424_1827",28970.88,28971.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22150.08,22151.04,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",28261.44,28262.4,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",19887.36,19888.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",33766.08,33767.04,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34595.52,34596.48,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35952,35952.96,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",21939.84,21940.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",20897.28,20898.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",23761.92,23762.88,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-09/1_19/250711_1145",44786.88,44787.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_48/250724_1740",19824.96,19825.92,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_48/250724_1740",36675.84,36676.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-08-21/1_62/250821_1338",121118.4,121119.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_18/250422_1610",28968.96,28969.92,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",28952.64,28953.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",28487.04,28488,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35701.44,35702.4,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36016.32,36017.28,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",21299.52,21300.48,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",22772.16,22773.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",23731.2,23732.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_108/250424_1841",19247.04,19248,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-03/1_137/250705_1755",38424.96,38425.92,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-07/1_73/250707_1152",40094.4,40095.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/5/250724_1743",22756.8,22757.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250422_1610",34559.04,34560,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250422_1610",35788.8,35789.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250422_1610",35890.56,35891.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21318.72,21319.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21885.12,21886.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",28622.4,28623.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",35787.84,35788.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250424_1824",20629.44,20630.4,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250422_1636",24340.8,24341.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34555.2,34556.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35928.96,35929.92,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",24080.64,24081.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",24253.44,24254.4,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_108/250424_1841",23193.6,23194.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842",21099.84,21100.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-06-20/moth_1/20250629_020000",66.24,67.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-07/1_73/250707_1152",52248.96,52249.92,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-15/1_21/250715_1632",34879.68,34880.64,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_86/250731_1523",28135.68,28136.64,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/5/250724_1743",34451.52,34452.48,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_18/250422_1610",35656.32,35657.28,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21455.04,21456,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22289.28,22290.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",23767.68,23768.64,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",26337.6,26338.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",28146.24,28147.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",35716.8,35717.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34608,34608.96,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35610.24,35611.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36148.8,36149.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",24433.92,24434.88,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",28109.76,28110.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",28011.84,28012.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/5/250724_1743",39029.76,39030.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-08-21/1_62/250821_1338",121105.92,121106.88,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250422_1610",34555.2,34556.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",19693.44,19694.4,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21678.72,21679.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21849.6,21850.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22919.04,22920,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",23333.76,23334.72,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",23805.12,23806.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",24324.48,24325.44,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",28313.28,28314.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",34546.56,34547.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",34569.6,34570.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",35967.36,35968.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",36022.08,36023.04,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34984.32,34985.28,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34991.04,34992,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36244.8,36245.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36532.8,36533.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36553.92,36554.88,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",21453.12,21454.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",22998.72,22999.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",19317.12,19318.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",20397.12,20398.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",22651.2,22652.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",24535.68,24536.64,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842",27569.28,27570.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_71/250424_1841",23124.48,23125.44,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-15/1_1/250715_1641",110135.04,110136,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_2/250731_1506",38348.16,38349.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250424_1825",20469.12,20470.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_44/250424_1827",22147.2,22148.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22507.2,22508.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",24958.08,24959.04,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",22281.6,22282.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34568.64,34569.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34594.56,34595.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34618.56,34619.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35725.44,35726.4,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35784,35784.96,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35971.2,35972.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250424_1823",23131.2,23132.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250424_1823",23348.16,23349.12,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250425_1926",114273.6,114274.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",22241.28,22242.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",24062.4,24063.36,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",19315.2,19316.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835",28413.12,28414.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",22080,22080.96,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842",25947.84,25948.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_71/250423_1446",35670.72,35671.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-07/1_62/250707_1036",58647.36,58648.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_32/250723_0815",143647.68,143648.64,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_48/250724_1740",32712,32712.96,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-08-12/48/250812_1219",53514.24,53515.2,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250422_1610",35979.84,35980.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",22793.28,22794.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610",35755.2,35756.16,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_76/250425_1927",113522.88,113523.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",24759.36,24760.32,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35740.8,35741.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35977.92,35978.88,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36007.68,36008.64,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",36057.6,36058.56,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",21918.72,21919.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",20384.64,20385.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",28656.96,28657.92,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842",22019.52,22020.48,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_48/250724_1740",22917.12,22918.08,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/5/250724_1743",25660.8,25661.76,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_107/250425_1931",13608,13608.96,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_18/250422_1610",35934.72,35935.68,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",21685.44,21686.4,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831",23437.44,23438.4,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",23629.44,23630.4,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833",24113.28,24114.24,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",33106.56,33107.52,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",34774.08,34775.04,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610",35024.64,35025.6,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",22368,22368.96,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828",28347.84,28348.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250422_1636",24122.88,24123.84,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",22087.68,22088.64,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01",22788.48,22789.44,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-03/1_37/250703_1635",25059.84,25060.8,"auto_ambient_night"
"Luke - Various Opportunistic Recordings/2025-07-23/1_32/250723_0815",139652.16,139653.12,"auto_ambient_night"
