"source","ident","start","end","label","duration","item"
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22799.8864,22800.3909,"ambient_background",0.504499999999098,187
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22800.3909,22800.5652,"ambient_background",0.174300000002404,188
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22800.5652,22801.0407,"ambient_background",0.475500000000466,189
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22801.0407,22801.1912,"ambient_background",0.150499999999738,190
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22801.1912,22801.7591,"ambient_background",0.56789999999819,191
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22801.7591,22801.9414,"ambient_background",0.182300000000396,192
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22801.9414,22802.5198,"ambient_background",0.57839999999851,193
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22802.5198,22802.7021,"ambient_background",0.182300000000396,194
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22802.7021,22803.1484,"ambient_background",0.44629999999961,195
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22803.1484,22803.3545,"ambient_background",0.206100000003062,196
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22803.3545,22803.7823,"ambient_background",0.42779999999766,197
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22803.7823,22803.9725,"ambient_background",0.190200000000914,198
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22803.9725,22804.4902,"ambient_background",0.517700000000332,199
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22804.4902,22804.6725,"ambient_background",0.182300000000396,200
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22804.6725,22805.1004,"ambient_background",0.427899999998772,201
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22805.1004,22805.2985,"ambient_background",0.198100000001432,202
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22805.2985,22805.6973,"ambient_background",0.398799999999028,203
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22805.6973,22805.8637,"ambient_background",0.166400000001886,204
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22805.8637,22806.4342,"ambient_background",0.570499999997992,205
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22806.4342,22806.6006,"ambient_background",0.166400000001886,206
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22806.6006,22807.084,"ambient_background",0.483399999997346,207
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22807.084,22807.29,"ambient_background",0.20600000000195,208
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22807.29,22807.7496,"ambient_background",0.459599999998318,209
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22807.7496,22807.9239,"ambient_background",0.174300000002404,210
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22807.9239,22808.3756,"ambient_background",0.4516999999978,211
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22808.3756,22808.5261,"ambient_background",0.150499999999738,212
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22808.5261,22809.1363,"ambient_background",0.610199999999168,213
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22809.1363,22809.3344,"ambient_background",0.198100000001432,214
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22809.2948,22809.7147,"ambient_bang",0.41990000000078,215
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22809.794,22809.9921,"ambient_background",0.198099999997794,216
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22809.9921,22810.4358,"ambient_background",0.443699999999808,217
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22810.4358,22810.6181,"ambient_background",0.182300000000396,218
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22810.4358,22810.6894,"ambient_bang",0.253600000000006,219
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22810.6894,22811.1331,"ambient_background",0.443699999999808,220
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22811.1331,22811.3154,"ambient_background",0.182300000000396,221
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22811.3154,22811.7036,"ambient_background",0.388200000001234,222
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22811.7036,22812.8764,"mech_train",1.17280000000028,223
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22811.8938,22812.0681,"ambient_background",0.174299999998766,224
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22812.6439,22812.8262,"ambient_background",0.182300000000396,225
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22812.8764,22813.3096,"ambient_background",0.433199999999488,226
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22813.3096,22813.4997,"ambient_background",0.190099999999802,227
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22813.4997,22814.0386,"ambient_background",0.538899999999558,228
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22814.0386,22814.197,"ambient_background",0.158400000000256,229
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22814.197,22814.7253,"ambient_background",0.528299999998126,230
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22814.7253,22814.9075,"ambient_background",0.182200000002922,231
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22814.9075,22815.486,"ambient_background",0.578499999999622,232
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22815.486,22815.6603,"ambient_background",0.174299999998766,233
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22815.6603,22816.1701,"ambient_background",0.509799999999814,234
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22816.1701,22816.3206,"ambient_background",0.150499999999738,235
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22816.3206,22816.804,"ambient_background",0.483400000000984,236
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22816.804,22816.9942,"ambient_background",0.190200000000914,237
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22816.9942,22817.533,"ambient_background",0.538799999998446,238
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22817.533,22817.747,"ambient_background",0.213999999999942,239
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22817.747,22818.3175,"ambient_background",0.57050000000163,240
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22818.3175,22818.476,"ambient_background",0.15849999999773,241
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22818.476,22819.0465,"ambient_background",0.57050000000163,242
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22819.0465,22819.205,"ambient_background",0.158500000001368,243
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22819.205,22819.934,"ambient_background",0.72899999999936,244
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22819.934,22820.1796,"ambient_background",0.245599999998376,245
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22820.1796,22820.8029,"ambient_background",0.62329999999929,246
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22820.8029,22820.9931,"ambient_background",0.190200000000914,247
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22820.9931,22821.6561,"ambient_background",0.663000000000466,248
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22821.6561,22822.0364,"ambient_bang",0.380300000000716,249
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22822.0998,22822.2583,"ambient_background",0.158500000001368,250
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22822.2583,22822.7813,"ambient_background",0.52299999999741,251
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22822.7813,22822.9794,"ambient_background",0.198100000001432,252
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22822.9794,22823.4707,"ambient_background",0.491300000001502,253
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22823.4707,22823.6529,"ambient_background",0.182199999999284,254
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22823.6529,22824.7702,"ambient_background",1.11729999999807,255
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22824.7702,22825.523,"mech_train",0.752800000002026,256
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22825.2694,22825.4596,"ambient_background",0.190199999997276,257
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22825.523,22826.0301,"ambient_background",0.5070999999989,258
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22826.0301,22826.1965,"ambient_background",0.166399999998248,259
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22826.1965,22826.7195,"ambient_background",0.523000000001048,260
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22826.7195,22826.878,"ambient_background",0.158500000001368,261
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22826.878,22827.9239,"ambient_background",1.04590000000098,262
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22827.9239,22828.122,"ambient_background",0.198099999997794,263
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22828.122,22828.6292,"ambient_background",0.507200000000012,264
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22828.6292,22828.8352,"ambient_background",0.20600000000195,265
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22828.8352,22828.962,"ambient_background",0.126799999998184,266
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22828.962,22829.3978,"mech_auto_car",0.43579999999929,267
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22829.4374,22829.5959,"ambient_background",0.158500000001368,268
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22829.5959,22830.2773,"ambient_background",0.681400000001304,269
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22830.2773,22830.4675,"ambient_background",0.190199999997276,270
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22830.4675,22830.9192,"ambient_background",0.451700000001438,271
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22830.9192,22831.1014,"ambient_background",0.182199999999284,272
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22831.1014,22831.6402,"ambient_background",0.538800000002084,273
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22831.6402,22831.7987,"ambient_background",0.15849999999773,274
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22831.7987,22832.3059,"ambient_background",0.507200000000012,275
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22832.3059,22832.5119,"ambient_background",0.20600000000195,276
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22832.5119,22832.8024,"ambient_background",0.290499999999156,277
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22832.8024,22833.3729,"mech_train",0.570499999997992,278
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22832.9952,22833.1933,"ambient_background",0.198099999997794,279
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22833.3729,22833.7586,"ambient_background",0.385700000002544,280
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22833.7586,22833.9646,"ambient_background",0.205999999998312,281
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22833.9646,22834.4876,"ambient_background",0.523000000001048,282
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22834.4876,22834.6619,"ambient_background",0.174299999998766,283
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22834.6619,22835.2641,"ambient_background",0.602200000001176,284
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22835.2641,22835.4226,"ambient_background",0.158500000001368,285
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22835.4226,22836.1833,"ambient_background",0.760699999998906,286
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22836.1833,22836.3655,"ambient_background",0.182199999999284,287
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22836.3655,22836.8172,"ambient_background",0.451700000001438,288
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22836.8172,22836.9836,"ambient_background",0.166399999998248,289
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22836.9836,22837.6096,"ambient_background",0.626000000000204,290
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22837.6096,22837.8156,"ambient_background",0.20600000000195,291
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22837.8156,22838.6688,"ambient_background",0.853199999997742,292
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22838.6688,22839.9921,"mech_train",1.32330000000002,293
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22839.2895,22839.5113,"mech_train",0.221799999999348,294
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22839.9921,22840.346,"ambient_background",0.353900000001886,295
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22840.346,22840.5599,"ambient_background",0.21389999999883,296
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22840.5599,22841.0195,"ambient_background",0.459599999998318,297
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22841.0195,22841.2256,"ambient_background",0.206100000003062,298
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22841.2256,22841.6772,"ambient_background",0.451599999996688,299
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22841.6772,22841.8674,"ambient_background",0.190200000000914,300
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22841.8674,22842.4141,"ambient_background",0.546700000002602,301
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22842.4141,22842.6202,"ambient_background",0.206099999999424,302
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22842.6202,22843.299,"ambient_background",0.678799999997864,303
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22843.299,22843.5129,"ambient_background",0.213900000002468,304
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22843.5129,22844.0121,"ambient_background",0.499199999998382,305
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22844.0121,22844.1548,"ambient_background",0.142700000000332,306
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22844.1548,22844.8177,"ambient_background",0.662899999999354,307
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22844.8177,22844.9287,"ambient_background",0.111000000000786,308
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22844.9287,22845.5547,"ambient_background",0.626000000000204,309
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22845.5547,22845.7448,"ambient_background",0.190099999999802,310
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22845.7448,22846.4342,"ambient_background",0.689399999999296,311
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22846.4342,22846.5848,"ambient_background",0.15060000000085,312
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22846.5848,22847.2108,"ambient_background",0.626000000000204,313
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22847.2108,22847.4009,"ambient_background",0.190099999999802,314
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22847.4009,22849.823,"ambient_background",2.42209999999977,315
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22849.823,22849.9498,"ambient_background",0.126799999998184,316
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22849.9498,22850.4886,"ambient_background",0.538800000002084,317
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22850.4886,22850.6313,"ambient_background",0.142700000000332,318
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22850.6313,22851.1701,"ambient_background",0.538799999998446,319
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22851.1701,22851.3286,"ambient_background",0.158500000001368,320
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22851.3286,22851.8991,"ambient_background",0.570499999997992,321
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22851.8991,22852.0813,"ambient_background",0.182200000002922,322
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22852.0813,22852.5938,"ambient_background",0.51249999999709,323
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22852.5938,22852.7602,"ambient_background",0.166400000001886,324
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22852.7602,22853.9646,"ambient_background",1.20439999999871,325
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22853.9646,22854.1231,"ambient_background",0.158500000001368,326
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22854.1231,22854.4638,"ambient_background",0.340700000000652,327
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22854.4638,22854.7887,"ambient_background",0.324899999999616,328
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22854.7887,22855.2958,"ambient_background",0.5070999999989,329
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22855.2958,22855.486,"ambient_background",0.190200000000914,330
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22855.486,22855.9535,"ambient_background",0.467499999998836,331
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22855.9535,22856.1833,"ambient_background",0.229800000000978,332
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22856.1833,22856.6984,"ambient_background",0.51510000000053,333
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22856.6984,22856.944,"ambient_background",0.245599999998376,334
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22856.944,22857.4538,"ambient_background",0.509799999999814,335
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22857.4538,22857.6519,"ambient_background",0.198100000001432,336
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22857.6519,22858.1352,"ambient_background",0.483299999999872,337
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22858.1352,22858.3175,"ambient_background",0.182300000000396,338
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22858.3175,22858.8722,"ambient_background",0.554700000000594,339
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22858.8722,22859.0465,"ambient_background",0.174299999998766,340
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22859.0465,22859.4823,"ambient_background",0.43579999999929,341
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22859.4823,22859.8389,"ambient_bang",0.356599999999162,342
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22859.8389,22860.449,"ambient_background",0.610100000001694,343
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22860.449,22860.8848,"ambient_bang",0.43579999999929,344
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22860.8848,22861.2493,"ambient_background",0.36449999999968,345
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22861.2493,22861.3127,"ambient_background",0.063399999999092,346
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22861.3127,22861.944,"ambient_background",0.63130000000092,347
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22861.944,22862.0787,"ambient_background",0.134699999998702,348
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22862.0787,22862.6571,"ambient_background",0.578400000002148,349
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22862.6571,22862.8394,"ambient_background",0.182300000000396,350
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22862.8394,22863.3861,"ambient_background",0.546699999998964,351
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22863.3861,22863.6159,"ambient_background",0.229800000000978,352
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22863.6159,22864.3687,"ambient_background",0.752799999998388,353
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22864.3687,22864.543,"ambient_background",0.174300000002404,354
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22864.543,22865.486,"ambient_background",0.942999999999302,355
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22865.486,22865.6286,"ambient_background",0.14259999999922,356
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22865.6286,22867.7734,"ambient_background",2.14479999999821,357
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22867.7734,22867.9318,"ambient_background",0.158400000000256,358
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22867.9318,22868.5658,"ambient_background",0.634000000001834,359
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22868.5658,22868.7242,"ambient_background",0.158400000000256,360
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22868.7242,22869.3793,"ambient_background",0.655099999999948,361
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22869.3793,22869.5536,"ambient_background",0.174299999998766,362
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22869.5536,22870.2271,"ambient_background",0.673500000000786,363
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22870.2271,22870.3618,"ambient_bang",0.134699999998702,364
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22870.3618,22870.6788,"ambient_background",0.317000000002736,365
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22870.6788,22870.9482,"ambient_background",0.269399999997404,366
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22870.9324,22871.1305,"ambient_background",0.198099999997794,367
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22871.1305,22871.7776,"ambient_background",0.647100000001956,368
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22871.7776,22871.944,"ambient_background",0.166399999998248,369
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22871.944,22872.5938,"ambient_background",0.649799999999232,370
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22872.5938,22872.8077,"ambient_background",0.213900000002468,371
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22872.8077,22873.299,"ambient_background",0.491299999997864,372
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22873.299,22873.4654,"ambient_background",0.166400000001886,373
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22873.4654,22873.8774,"ambient_background",0.412000000000262,374
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22873.8774,22874.0597,"ambient_background",0.182300000000396,375
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22874.0597,22874.5113,"ambient_background",0.451599999996688,376
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22874.5113,22874.6777,"ambient_background",0.166400000001886,377
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22874.6777,22875.243,"ambient_background",0.565299999998388,378
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22875.243,22875.4411,"ambient_background",0.198100000001432,379
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22875.4411,22875.9324,"ambient_background",0.491300000001502,380
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22875.9324,22876.1622,"ambient_background",0.22979999999734,381
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22876.1622,22876.6508,"ambient_background",0.488600000000588,382
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22876.6508,22876.8648,"ambient_background",0.213999999999942,383
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22876.8648,22877.3798,"ambient_background",0.514999999999418,384
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22877.3798,22877.5462,"ambient_background",0.166400000001886,385
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22877.5462,22878.1484,"ambient_background",0.602199999997538,386
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22878.1484,22878.3307,"ambient_background",0.182300000000396,387
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22878.3307,22878.9672,"ambient_background",0.636500000000524,388
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22878.9672,22879.1416,"ambient_background",0.174399999999878,389
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22879.1416,22879.9128,"ambient_background",0.771199999999226,390
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22879.9128,22880.0713,"ambient_background",0.158500000001368,391
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22880.0713,22880.6577,"ambient_background",0.58640000000014,392
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22880.6577,22880.9192,"ambient_background",0.261500000000524,393
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22880.9192,22881.598,"ambient_background",0.678800000001502,394
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22881.598,22881.7961,"ambient_background",0.198099999997794,395
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22881.7961,22884.6276,"ambient_background",2.83150000000023,396
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22884.6276,22884.7147,"ambient_background",0.0871000000006461,397
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22884.7147,22885.7131,"ambient_background",0.998400000000402,398
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22885.7131,22885.8637,"ambient_background",0.15060000000085,399
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22885.8637,22886.5055,"ambient_background",0.641799999997602,400
"Even Sample","Luke - Diel Drivers/2026-04-08/1_150/260408_1942",22886.5055,22886.5689,"ambient_background",0.063399999999092,401
