"ident","start","end","label"
"Karlan Forrester - Soybean Attractiveness/A11/2/210723_1133",35279.3594,35279.85,"animal_frog_tree"
"Karlan Forrester - Soybean Attractiveness/A11/2/210723_1133",35282.3031,35282.8577,"animal_frog_tree"
"Karlan Forrester - Soybean Attractiveness/A11/2/210723_1133",35287.1453,35287.5506,"animal_frog_tree"
"Karlan Forrester - Soybean Attractiveness/A11/2/210723_1133",35289.449,35289.961,"animal_frog_tree"
"Karlan Forrester - Soybean Attractiveness/A11/2/210723_1133",35292.035,35292.6536,"animal_frog_tree"
"Karlan Forrester - Soybean Attractiveness/A11/2/210723_1133",35294.8507,35295.4053,"animal_frog_tree"
"Karlan Forrester - Soybean Attractiveness/A11/2/210723_1133",35302.5939,35333.055,"mech_hum_traffic"
"Karlan Forrester - Soybean Attractiveness/A11/2/210723_1133",35302.9778,35303.3831,"animal_frog_tree"
"Karlan Forrester - Soybean Attractiveness/A11/2/210723_1133",35305.9855,35306.4761,"animal_frog_tree"
"Karlan Forrester - Soybean Attractiveness/A11/2/210723_1133",35308.7372,35309.2705,"animal_frog_tree"
"Karlan Forrester - Soybean Attractiveness/A11/2/210723_1133",35319.4027,35320.128,"animal_frog_tree"
"Karlan Forrester - Soybean Attractiveness/A11/2/210723_1133",35322.069,35322.645,"animal_frog_tree"
"Karlan Forrester - Soybean Attractiveness/A11/2/210723_1133",35329.919,35330.495,"animal_frog_tree"
"Karlan Forrester - Soybean Attractiveness/A11/2/210723_1133",35333.14,35333.78,"animal_frog_tree"
"Karlan Forrester - Soybean Attractiveness/C9-16/1/210805_0739",63060,63360,"ins_trill"
"Karlan Forrester - Soybean Attractiveness/C9-16/1/210805_0739",63169.445,63174.906,"mech_hum_traffic"
"Karlan Forrester - Soybean Attractiveness/C9-16/1/210805_0739",63207.782,63225.162,"mech_hum_traffic"
"Karlan Forrester - Soybean Attractiveness/C9-16/1/210805_0739",63228.916,63255.367,"mech_hum_traffic"
"Karlan Forrester - Soybean Attractiveness/C9-16/4/210823_1908",17520,17820,"ins_trill"
"Karlan Forrester - Soybean Attractiveness/C9-16/4/210823_1908",17712.368,17745.947,"ambient_scraping"
"Karlan Forrester - Soybean Attractiveness/EBN/1/210726_0953",50820,51120,"ins_trill"
"Karlan Forrester - Soybean Attractiveness/EBN/1/210726_0953",126720,127020,"ins_trill"
"Karlan Forrester - Soybean Attractiveness/L6-8/1/210723_1039",54960,54982.3856,"mech_auto_car"
"Karlan Forrester - Soybean Attractiveness/L6-8/1/210723_1039",54987.5516,55040.4305,"mech_hum_traffic"
"Karlan Forrester - Soybean Attractiveness/L6-8/1/210723_1039",55040.4305,55097.543,"mech_auto_truck"
"Karlan Forrester - Soybean Attractiveness/L6-8/1/210723_1039",55144.61,55167.641,"mech_hum_traffic"
"Karlan Forrester - Soybean Attractiveness/L6-8/1/210723_1039",55167.641,55259.982,"mech_auto_truck"
"Karlan Forrester - Soybean Attractiveness/L6-8/2/210723_1038",55038.43,55081.0922,"mech_hum_traffic"
"Karlan Forrester - Soybean Attractiveness/L6-8/2/210723_1038",55081.4334,55136.894,"mech_auto_truck"
"Karlan Forrester - Soybean Attractiveness/L6-8/2/210723_1038",55185.358,55210.273,"mech_hum_traffic"
"Karlan Forrester - Soybean Attractiveness/L6-8/2/210723_1038",55210.273,55245.768,"mech_auto_truck"
"Karlan Forrester - Soybean Attractiveness/L6-8/2/210723_1038",55264.881,55320,"mech_auto_truck"
